true_code,text,predicted_code,similarity_score,predicted,in_top_5
C649,"malignancy, renal",C641,0.9540702,0,0
F329,"depression, diabetes mellitus ",E11620,0.9346412,0,0
I2510,mild to moderate coronary artery disease,I25118,0.92507786,0,0
I4891,back into Afib,T85828A,0.8622005,0,0
R1110,"mouth intake, nausea and vomiting",R638,0.9162668,0,0
Z7722,tobacco smoke exposure,Z5731,0.94522893,0,1
I4891,a fib w RVR,M84363D,0.89325124,0,0
M6530,trigger finger,M65351,0.95868164,0,0
F209,acute exacerbation of schizophrenia,J441,0.93391526,0,0
R070,pain in throat,R070,0.9999997,1,1
J1289,COVID-19 pneumonia with fever,U071,0.936135,0,0
B952,Staph aureus as well as an Enterococcus faecalis,A4181,0.92415464,0,1
E785,mild hyperlipidemia,E7849,0.9212748,0,0
E875,hyperkalemia requiring dialysis,E875,0.95504665,1,1
Z8701,therapy for pneumonia,J151,0.92725253,0,0
J45901,acute exacerbation asthma with sepsis,R6521,0.9254589,0,0
N189,"metabolic acidosis from ckd, diarrhea",E8722,0.9239664,0,0
Z77098,chemical irritation to left hand,M79642,0.9266467,0,0
R079,neuropathy BIB EMS for chest pain,R071,0.9100816,0,0
L0231,abscess of the buttock,L0231,0.96482676,1,1
M79641,right wrist and hand pain,M25531,0.98603994,0,1
S7001XA,contusion to right hip and left shoulder,S40011D,0.9647434,0,0
R079,R sided rib pain,M25511,0.9280635,0,0
B1920,hepatitis C.  The patient refused to get the rectal,K50111,0.90244424,0,0
T8130XA,secondary closure of wound dehiscence,T81328D,0.91629326,0,0
N390,pyuria #4 mild,R8281,0.9163927,0,0
I872,chronic venous insufficiency noting erythema,I87331,0.9273978,0,1
J322,ethmoid sinus,J322,0.94470495,1,1
E876,"Hypokalemia, headache ",E876,0.94271415,1,1
M7989,second toe is still swollen,T25239S,0.90558296,0,0
B9689,Right knee prosthetic joint infection due to Enterobacter cloacae,M00861,0.93117076,0,0
D62,Acute blood loss anemia secondary to gastrointestinal bleeding,D500,0.95786303,0,0
E871,Moderate hyponatremia,E871,0.9317235,1,1
N320,chronic bladder neck contracture,R3982,0.94544435,0,1
J069,"upper respiratory infection, bronchitis ",J205,0.9469233,0,0
R231,"pallor, dry buccal mucosa",R231,0.93991,1,1
N400,"Benign prostatic hyperplasia, has had transurethral resection of prostate",Z8546,0.91267985,0,1
I639,ACUTE LEFT PONTINE STROKE,I63542,0.91534245,0,0
D72829,mild WBC elevation,F50810,0.91278386,0,0
I609,subarachnoid hemorrhage in the sulci of each temporal,I6002,0.93590856,0,0
M1990,temporal arthritis,A0104,0.9222591,0,0
R0602,"sob, edema ",J384,0.9137142,0,0
R6884,Acute jaw pain,R6884,0.9663589,1,1
I255,"Dilated cardiomyopathy, ischemic.",I255,0.9717469,1,1
K449,Esophageal hernias,K222,0.92410886,0,0
Z9181,at risk of falls,W108XXD,0.905519,0,0
Z87440,recurrent urinary tract infections,Z87440,0.9298636,1,1
I509,acute-on-chronic combined congestive heart failure,I5043,0.9751748,0,0
S383XXA,laceration finger,S65518D,0.9339676,0,0
K760,"fatty liver, kidney",K700,0.9361261,0,1
R109,abdominal pain mostly RUQ and epigastric region,R10811,0.9363678,0,0
M79604,pain to right leg and knee,M25561,0.9877305,0,1
J45901,Acute Asthma with bronchitis,J9801,0.9531002,0,0
R0602,sob is moderate,F50811,0.9090891,0,0
R6521,"Septic shock, likely from urinary tract infection",R6521,0.9329859,1,1
I82409,DVT of upper extremity,I82621,0.95278776,0,0
C169,"Cancer, stomach",C162,0.9454286,0,1
D5700,"Sickle cell crisis: Cont IVF, Pain meds.",D57219,0.91796476,0,0
A419,"sepsis, likely from the pneumonia",A403,0.9541594,0,0
A419,Sepsis - Enteritis,A4181,0.9473969,0,0
I10,Essential Hypertension Anemia,I10,0.94809765,1,1
R400,drowsy today to assess pain,V9028XS,0.88855666,0,0
I208,angina  equivalent pattern with unstable,I200,0.9476357,0,0
L03119,medial thigh cellulitis,L03116,0.9263009,0,0
J939,R sided pneumothorax,J9383,0.9039514,0,0
Z8619,Hep C (treated) seen in ED for midline abdominal,S31600A,0.9063947,0,0
N19,renal failure uncontrolled hypertension,I151,0.9375064,0,0
L97519,diabetic foot ulcer for vascular,E08621,0.92511106,0,0
I214,"Acute non-ST myocardial infarction, likely secondary to the septic shock",I228,0.94366574,0,1
R918,lung infiltration in the right side of the lung,M05161,0.91265285,0,0
L0591,pilonidal cyst - stable,L0501,0.93249,0,1
T82858A,fistula as well as in-stent stenosis,K316,0.917173,0,0
H5500,persistent  nystagmus,H5501,0.91298556,0,0
R0682,RESPIRATORY:  Tachypneic,R0682,0.919014,1,1
J45909,asthma who was admitted with an acute exacerbation,J441,0.94278073,0,0
M4856XA,Mild compression fracture at L2,S32022S,0.91567916,0,0
M7989,"foot, pain and swelling",M79672,0.9285977,0,0
Z95810,automatic implantable cardioverter-defibrillator in place,Z95810,0.9643727,1,1
L0390,superficial cellulitis,L03211,0.93890566,0,0
R109,pain to entire abdomen,R1084,0.9335681,0,0
L8990,left  ischial decubitus ulcer,S32612D,0.9167199,0,0
B029,shingles given V2 distribution of pain,I83813,0.90007293,0,0
C3490,metastatic nonsmall cell lung cancer,C7800,0.9023937,0,0
R42,dizziness recurrent,G4713,0.92716724,0,0
I4891,Chronic A fib w/RVR,I2781,0.90733707,0,0
N049,bladder wall thickening hydro-ureter nephrosis,N132,0.9152986,0,0
N08,Glomerulonephritis,N005,0.9243776,0,0
G4733,"OSA, anemia.",D638,0.9269378,0,1
H6690,Otitis media,B053,0.94216406,0,1
R509,fever though fever,R5081,0.9263352,0,1
K922,Gastrointestinal hemorrhage,P543,0.93968105,0,0
U071,Covid Infection with Hypoxia,J9621,0.92016095,0,0
G629,"chronic neuropathy, bilateral lower extremity",I87393,0.9417673,0,0
Z992,ESRD on compasionated dialysis,Z91158,0.90030104,0,1
L732,Hidradenitis suppurativa of the right axilla and groin,L732,0.9449059,1,1
R0789,"Chest pain, atypical for cardiac",R0789,0.94217074,1,1
I214,NSTEMI W-POSSIBLE RHEUMATIC,I214,0.9046701,1,1
R591,secondary lymphadenopathy,C778,0.92781246,0,0
E872,Acute metabolic acidosis,E8721,0.99999994,0,0
Z9911,VDRF,E673,0.90459263,0,0
D696,Thrombocytopenia due to sepsis,D703,0.9348242,0,0
M869,metatarsal remnant osteomyelitis,A0105,0.9217609,0,0
E860,"DEHYDRATION, METABOLIC ENCEP ",E860,0.920821,1,1
E872,lactic acidosis w/leukocytosis,R7402,0.92296404,0,0
N390,UTI (pt with chronic,N3011,0.92815566,0,0
K7460,cirrhosis portal hypertension,K766,0.97347224,0,0
Z87891,smoking with the acute,R051,0.9124743,0,0
F341,hypertension depression and anxiety,I152,0.92532605,0,0
B965,Pseudomonas aeruginosa,J151,0.9341271,0,1
J9811,Left-sided atelectasis,J9811,0.9546622,1,1
G459,transient ischemic attack with the headache,G458,0.9411276,0,1
R42,"vertigo, glaucoma.",H81313,0.93722713,0,0
R079,uncontrolled hypertension admitted for chest pain,R0789,0.91840625,0,1
J189,Recurrent pna,N96,0.92636156,0,0
R319,hematuria can be from infection,N3011,0.92682546,0,0
U071,ACUTE CORONAVIRUS PNEUMONIA,J1281,0.94570047,0,0
Q148,conus terminates at   L2,S14114A,0.88398576,0,0
M869,osteomyelitis as well as prosthesis,M868X7,0.931833,0,0
R064,hyperventilated,R064,0.99571514,1,1
R0600,Recurrent episodes of respiratory distress,R0603,0.9296326,0,0
R110,NAUSEA - pt with nausea,R110,0.95316726,1,1
M1990,degenerative joint disease with claudication,M48062,0.9271529,0,0
M6740,Acute left basal ganglion,M67462,0.9253657,0,0
N179,Acute renal failure due to urinary tract infection,T83598A,0.93484044,0,0
M4854XA,thoracic vertebral body compression fractures,S22040K,0.9448323,0,0
L0390,cellulitis lower extremities,L03116,0.97501767,0,0
E119,"Diabetes, heart valve",E1159,0.9200745,0,0
L0390,cellulitis on the right hand as well as both great toes,L03031,0.97451156,0,0
I471,Atrial tachycardia:  asymptomatic,I479,0.9173598,0,0
R29890,T9 the 80% loss of height,R29890,0.91786087,1,1
R110,pain as well as nausea,R110,0.95444953,1,1
U071,COVID-19 virus Asthma,U071,0.9506486,1,1
B9562,MRSA right knee,M00061,0.9486525,0,0
H547,Visual loss intermittent,H53123,0.9162055,0,0
L0231,Left buttocks abscess,L0231,0.94628733,1,1
R0789,left sided chest wall pain,M79605,0.92987,0,1
R42,"dizziness, hypoglycemia attacks.",R42,0.9250996,1,1
R569,convulsions,P90,0.9514277,0,1
F419,"anxiety, pancreatitis ",F064,0.9085991,0,0
I739,pad to clean the tissue,O9973,0.8882954,0,0
N201,"ureteral stone, sepsis ",A4151,0.91385627,0,0
N179,"acute kidney injury, likely secondary to sepsis",A4151,0.9338486,0,0
D619,aplastic anemia,D613,0.9543776,0,1
I951,symptomatic orthostatic hypotension,I951,0.96995884,1,1
S0990XA,"head trauma, headache.",S090XXS,0.9320841,0,0
R112,N/V and abdominal,R140,0.91023874,0,0
R319,"hematuria, pain ",R310,0.93071234,0,0
N390,UTI and prostate,A5903,0.9109368,0,0
E878,"electrolyte abnormality, pneumonia ",E878,0.9071114,1,1
G4730,"severe sleep apnea, it was believed that she was having increased right-sided heart",I50814,0.92645264,0,0
I69354,CVA with left sided weakness,I87392,0.9109348,0,0
Z7901,antiphospholipid antibody on Coumadin,D68312,0.9142164,0,0
R600,bilateral lower extremity had 3+ edema,H05223,0.9388575,0,0
N139,left-sided obstructive uropathy,N139,0.94230425,1,1
L0390,cellulitis with a nonhealing wound,L03818,0.9330605,0,1
D684,Coagulopathy secondary to liver disease,K717,0.9240277,0,0
R4781,"Slurred speech, Secondary to alcohol intoxication",R4781,0.92473304,1,1
J9811,Stable left basilar atelectasis,J9811,0.9035862,1,1
Z9181,traumatic fall,G8911,0.91412616,0,0
N492,cellulitis of the scrotum,L03314,0.9565468,0,0
D571,"sickle cell anemia, anxiety ",D573,0.93522704,0,0
L509,allergic reaction - hives,L500,0.9198421,0,0
M79641,Right wrist/hand pain,M25531,0.9865618,0,1
J45909,long standing asthma,J4551,0.919433,0,0
R58,skin maybe ecchymosis,R233,0.9096192,0,0
Z9981,stable for discharge on home oxygen,J9621,0.8879322,0,1
R4182,AMS (most probable dementia,F03A2,0.8890623,0,0
S383XXA,Wound Description:  3 cm  the near laceration,S86222S,0.9143467,0,0
M1990,end-stage OA left glenohumeral joint,M19012,0.9301692,0,0
R143,flatus and bowel,R143,0.9087093,1,1
N186,ESRD -  getting HD,Y841,0.8945242,0,1
K7581,Cirrhosis of Liver: NASH,K7581,0.9524411,1,1
N1330,mild to moderate hydronephrosis,N1339,0.93322885,0,0
I10,"hypertension who was brought to the ED earlier today for ""cold",T485X6A,0.91183585,0,0
M25551,pain other than to right hip,M25551,0.9741567,1,1
N189,"chronic kidney disease, coronary artery",E1122,0.93787134,0,0
M25552,pain to left arm and left hip,M79602,0.9768235,0,1
L0390,cellulitis of hand and finger,L03012,0.977231,0,0
R079,Sublingual nitroglycerin when necessary for chest pain,T655X4D,0.8976985,0,0
L97509,ulceration right foot,M79671,0.93343866,0,0
R1110,"vomiting, sore throat.",R1111,0.9193232,0,0
C9000,"multiple myeloma , oncology following bone marrow",C7952,0.9352864,0,0
O0942,P8,Z00110,0.8633151,0,0
G92,"Encephalopathy, combination of toxic",G928,0.94337285,0,0
N281,"renal cyst, sepsis ",A985,0.92071784,0,0
J9621,Acute on chronic respiratory failure with hypoxemia,J9621,0.97891647,1,1
J1282,COVID PNA complicated,U071,0.87775815,0,0
N23,musculoskeletal although renal colic,N23,0.9077613,1,1
F329,major depression with psychosis,F323,0.95301366,0,0
G6181,Acute exacerbation of CIDP,J441,0.92116016,0,0
I213,ST elevation myocardial infarction with congestive heart failure,I2102,0.94667995,0,0
K529,abdomen/pelvis demonstrated colitis,K51511,0.9303065,0,0
J1282,pneumonia (Covid pneumonia,J1281,0.9201601,0,1
M542,right  neck pain,M25511,0.9527031,0,0
L0390,infectious disease was consulted for her cellulitis,L03221,0.92563254,0,0
R569,seizure during dialysis,Y841,0.90614426,0,0
E872,"lactic acidosis, likely secondary to sepsis",A414,0.9285095,0,0
R569,recurrent multiple seizures,G4713,0.91764534,0,0
I509,acute congestive failure,I5021,0.9692225,0,0
J9600,acute  resp failure,I50811,0.92926824,0,0
K828,abdomen showed Gallbladder sludge,K821,0.91178745,0,1
H5440,blindness from brain tumor,H47611,0.9226508,0,0
N134,hydroureter seen in the left urinary tract,N134,0.94112515,1,1
E43,severe protein-calorie malnutrition with multiple,E440,0.9499364,0,1
R1110,vomiting and right upper quadrant abdominal,R10811,0.9598701,0,0
R109,abdominal pain with hypoglycemia,E10641,0.9186819,0,0
R109,"pain is described as"" discomfort"" located mainly on the lower abdomen",R1030,0.9450847,0,0
S383XXA,laceration of right middle finger,S65512D,0.9662185,0,0
E6601,"morbidly obese male with a history of hypertension, congestive heart failure",I110,0.9442071,0,0
Z992,ESRD with PD Dialysis,Z91158,0.9081427,0,0
N200,right renal pelvisucting staghorn calculus,N200,0.9265821,1,1
S383XXA,Laceration Rt Arm,S25811A,0.90632457,0,0
R0789,general chest tightness,R071,0.9020246,0,1
M79606,bilateral lower extremity leg pain,M79662,0.95646,0,0
R64,"Cachectic, on O2 face",R64,0.88637435,1,1
M726,necrotizing fasciitis of the perineum,M726,0.96540654,1,1
S93602A,sprain of the left foot,S93612D,0.95709985,0,0
N390,"uti, sepsis.",A4151,0.9318361,0,0
J449,severe COPD as well as small cell lung,Q336,0.91492176,0,0
R609,chronic peripheral edema,J811,0.95480055,0,0
Z8679,Severe bradycardia,P2912,0.9166621,0,0
L732,Hidradenitis suppurativa perineal,L732,0.9718505,1,1
R918,Multiple tiny pulmonary nodules,R911,0.9457007,0,0
I809,Thrombophlebitis left hand,I80292,0.93952084,0,0
A90,dengue,A91,0.94074804,0,1
I10,hypertension plus infection,D5931,0.91995716,0,0
L0390,cellulitis of righ hand,L03211,0.94151413,0,0
M542,neck pain as well as generalized,R1084,0.9291824,0,0
I10,"high blood pressure, hypothyroidism.",I152,0.93123937,0,0
D869,sarcoidosis,D863,0.9701952,0,1
N179,chronic kidney disease - AKI,N181,0.9509698,0,0
C7931,thyroid cancer,C73,0.94708073,0,0
K7460,Cirrhosis w/splenomegaly,R162,0.92605233,0,0
E6601,Morbid  Obesity,E6601,0.95097,1,1
K5710,Descending duodenal diverticulum,K314,0.94133025,0,0
E162,"hypoglycemia,  stable",E16A1,0.9147729,0,0
N760,Vaginitis due to Foreign Body,T192XXD,0.93833,0,0
B9562,Staphylococcus aureus is MRSA,G003,0.9366226,0,1
Z87440,multiple episodes of urinary tract infections,Z87440,0.94300735,1,1
B20,"HIV infection, uncontrolled",B20,0.92591584,1,1
M549,"chronic back pain,sp small bowel",R3982,0.9202342,0,0
F419,"Anxiety, Gastroparesis ",K3184,0.9497822,0,0
D500,Anemia seems like can be associated with chronic blood loss,D500,0.9592214,1,1
M6282,Left lower extremity rhabdomyolysis,M6282,0.9351308,1,1
R1031,acute onset of RLQ pain,G8911,0.90788466,0,0
K769,"disease, liver",K77,0.9403724,0,1
F79,Chronic mental retardation,G031,0.9310514,0,0
S129XXA,T12 vertebral fracture,S22088K,0.9497494,0,0
K631,bowel perforation bleeding,K5701,0.93526673,0,0
Z992,ESRD on maintenance home dialysis,N186,0.9059722,0,1
N921,Metrorrhagia,Q7503,0.9064641,0,0
R579,"shock, currently stable",R457,0.8957156,0,1
R109,abdominal pain including appendicitis,K35211,0.94381315,0,0
E119,diabetes are stable,E103553,0.91189516,0,0
I82409,DVT of proximal femur,I824Y1,0.9338906,0,0
R609,Left lower extremity edema,H02845,0.97190094,0,0
R1110,"vomiting, diarrhea for 3 days.",R1113,0.9207276,0,0
A498,pseudomonas infection of the lungs,J151,0.9562555,0,0
M549,"chronic back pain, obstructive sleep ",G4733,0.92012775,0,0
G5700,Piriformis Syndrome,Q606,0.9061158,0,0
R197,diarrhea and was empircally started on oral,T476X2A,0.9012011,0,0
R112,acute onset nausea/vomiting,R110,0.94228137,0,1
M316,temporal arteritis,G9381,0.9285814,0,0
R4701,"Aphasic, right sided weakness.",I69351,0.9219786,0,0
I330,sbe,B86,0.9057005,0,0
I739,peripheral vascular disease involving the right popliteal artery,I80221,0.9428046,0,0
R319,hematuria - likely from the tumor,R310,0.9212511,0,0
I340,aortic or mitral valve regurgitation,I080,0.94956434,0,0
R1310,Oral dysphagia,R1311,0.9479177,0,0
I8500,"esophageal varices, on liver",I8501,0.94707954,0,1
R4182,"AMS, ACUTE",R100,0.9105032,0,0
K761,passive congestion,K761,0.9462368,1,1
D6959,thrombocytopenia due to hypersplenism,D731,0.9450411,0,1
N289,kidney disease from nephrosclerosis,I151,0.9263191,0,0
G839,right-sided paralysis,M79604,0.9321904,0,0
R0602,"sob, trauma.",S06387A,0.9149778,0,0
R000,"tachycardia, heart",P2911,0.94269353,0,1
K5900,"constipated,  gastritis was found EGD.",K2941,0.9168627,0,0
E328,Fatty atrophy of the left quadriceps and gluteal,M62552,0.9355605,0,0
F1290,chronic marijuana smoker,R053,0.9051558,0,0
M4628,Osteomyelitis was documented on sacral bone,M4628,0.9527885,1,1
L408,erythematous psoriasis,L539,0.9213064,0,0
N390,UTI -  patient appears asymptomatic,R3121,0.92546785,0,0
E785,hyperlipidemia as well as breast,E7849,0.92370063,0,0
L8990,recurrent right ischial pressure ulcer,L89210,0.93508893,0,0
U071,vaccination for coronavirus,Z28310,0.9174524,0,0
R451,agitation much better today after receiving dementia,F02C11,0.9276943,0,0
B349,"viral illness, asthma exacerbation ",J4551,0.92850775,0,0
I8290,"thrombus involving the left common femoral, femoral, and popliteal",I82432,0.9465639,0,0
G894,Chronic pain synd,G894,0.9398632,1,1
N184,CKD stage IV,N184,0.948311,1,1
M79661,right calf pain,M79604,0.9520294,0,0
R112,nausea and vomiting with hyperglycemia,E1065,0.9274868,0,0
E669,"obesity, pancreatitis ",O99215,0.9189099,0,0
R202,paresthesia to RLE,R202,0.9403287,1,1
J449,"COPD, aortic valve",I082,0.9164829,0,0
M545,midline lumbar pain,N8111,0.89882874,0,0
R1031,right flank pain associated with the hematuria,N50811,0.93629676,0,0
R7881,bacteremia is lower extremity,R7881,0.953439,1,1
I252,Acute myocardial infarction,I219,0.9429487,0,0
K7460,"liver cirrhosis, severe",P7881,0.92786497,0,0
G7001,Myasthenia gravis with acute exacerbation,G7001,0.99619615,1,1
L03115,cellulitis of right great toe and foot,L03031,0.9846797,0,1
R110,"leg, mild nausea",R110,0.92678285,1,1
J439,pulmonary emphysema,J982,0.9347595,0,0
I749,acute pulmonary artery embolus,I2603,0.94041777,0,0
R070,pain in the throat,R070,0.9961493,1,1
L732,Hidradenitis suppurativa perianal,L732,0.9803323,1,1
F909,ADHD breast,N6489,0.9022559,0,0
R292,corneal reflex,T868401,0.9082649,0,0
I4891,atrial fibrillation was controlled,I480,0.9058714,0,0
Z21,abdominal ultrasound as well as HIV,B20,0.9172791,0,0
E039,"hypothyroidism, hypertension ",I152,0.94662654,0,0
R109,abdominal pain was very severe,R1084,0.929515,0,0
R109,abdominal pain is very severe,R1084,0.93001056,0,0
H539,bilateral visual disturbances,H53143,0.95742434,0,0
M542,"neck pain, assault ",T40603S,0.9158772,0,0
E46,"malnutrition, COPD ",O252,0.9277245,0,0
N644,pain in left breast,M79605,0.96097493,0,0
M7740,"Metatarsalgia, plantar metatarsal head, left foot",M7742,0.9823386,0,0
C7652,sarcoma of left leg,C4022,0.9511529,0,1
I270,primary pulmonary disease,I270,0.9578543,1,1
N200,right 5mm renal stone,M10351,0.912092,0,0
M79675,pain and left great toe,M79675,0.9701827,1,1
N186,ESRD: continue peritoneal dialysis,N186,0.90693754,1,1
Z3A22,estimated gestational age of 22 weeks,Z3A22,0.97014165,1,1
R000,"sinus tachycardia 103bpm, PR interval",G90A,0.9010658,0,1
J90,"Left lung pleural effusion, likely hemothorax",J942,0.94095755,0,0
M869,Osteomyelitis of the proximal shaft,M4624,0.9332989,0,0
I639,"stroke, kidney disease.",N280,0.93047893,0,0
R072,cardiac pain,T82847A,0.9227988,0,0
M7989,swelling in the right leg,M79604,0.9531773,0,0
B179,Severe acute alcholic hepatitis,K712,0.92767555,0,0
E1140,diabetic with peripheral neuropathy,E1143,0.94927967,0,0
I8291,chronic thrombus,I82291,0.93678045,0,0
E109,Diabetes mellitus type 1,E1065,0.97433156,0,0
E7800,High cholesterol and prostate,R9720,0.9156079,0,0
I639,stroke is a small vessel,I6381,0.9372755,0,0
E079,Disorder of thyroid gland,E079,0.95526546,1,1
J982,anterior pneumomediastinum,P252,0.91786945,0,0
G4762,severe leg cramps,G4762,0.90958774,1,1
E119,Illness: DM,E0841,0.90694284,0,0
